time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-15T07:12:12.372Z,-9.3558,114.0439,59.33,4.9,mww,,47,0.886,0.99,us,us6000bf3i,2020-08-19T05:50:14.503Z,"106 km SSW of Muncar, Indonesia",earthquake,4.4,6.3,0.098,10,reviewed,us,us
2020-08-15T07:06:23.420Z,46.038,-111.4165,5.88,0.36,ml,5,157,0.183,0.07,mb,mb80457724,2020-08-18T15:53:04.620Z,"3 km W of Ponderosa Pines, Montana",earthquake,0.58,5.94,0.165,2,reviewed,mb,mb
2020-08-15T07:05:48.970Z,34.3953333,-117.6261667,9.88,0.47,ml,19,111,0.04505,0.1,ci,ci39345271,2020-08-18T17:16:24.253Z,"4km N of Wrightwood, CA",earthquake,0.19,0.3,0.121,8,reviewed,ci,ci
2020-08-15T06:53:54.420Z,36.445,-117.985,7.38,1.51,ml,24,93,0.0769,0.13,ci,ci39345263,2020-08-20T18:16:07.757Z,"18km SSE of Lone Pine, CA",earthquake,0.17,0.44,0.27,10,reviewed,ci,ci
2020-08-15T06:41:27.550Z,35.295,-97.98316667,5.86,1.44,ml,47,31,0.107978811,0.43,ok,ok2020pzgl,2020-08-17T15:42:36.422Z,"4 km WSW of Minco, Oklahoma",earthquake,,1.1,0.24,21,reviewed,ok,ok
2020-08-15T06:40:38.078Z,-22.7136,-112.2644,10,5.8,mww,,33,5.118,0.66,us,us6000bf3f,2020-08-17T17:16:50.040Z,Easter Island region,earthquake,10.5,1.8,0.052,36,reviewed,us,us
2020-08-15T06:33:55.119Z,35.302,-97.98633333,7.14,1.31,ml,58,30,0.111578105,0.45,ok,ok2020pzge,2020-08-17T16:09:10.816Z,"3 km WSW of Minco, Oklahoma",earthquake,,1,0.22,24,reviewed,ok,ok
2020-08-15T06:27:36.970Z,33.76,-116.7541667,14.77,0.3,ml,26,53,0.03505,0.16,ci,ci39345255,2020-08-18T17:04:20.498Z,"4km NW of Idyllwild, CA",earthquake,0.26,0.4,0.211,12,reviewed,ci,ci
2020-08-15T06:24:31.590Z,38.1408,-117.9903,7.5,0.7,ml,12,105.82,0.022,0.04,nn,nn00767809,2020-08-15T06:51:20.772Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-15T06:23:51.190Z,37.8981667,-121.9753333,13.52,1.35,md,20,52,0.04158,0.1,nc,nc73444780,2020-08-18T23:54:03.304Z,"6km SW of Clayton, CA",earthquake,0.29,0.65,0.231,13,reviewed,nc,nc
2020-08-15T06:17:41.040Z,38.158,-118.0042,2.7,0.8,ml,9,165.64,0.032,0.1,nn,nn00767808,2020-08-15T06:26:00.307Z,"27 km SSE of Mina, Nevada",earthquake,,10.4,,,automatic,nn,nn
2020-08-15T06:15:34.420Z,61.263,-150.2155,43.4,0.9,ml,,,,1.01,ak,ak020ah670ma,2020-08-15T06:52:07.982Z,"16 km SW of Point MacKenzie, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-08-15T06:14:16.950Z,17.9326,-66.8725,9,1.65,md,6,217,0.1756,0.2,pr,pr2020228006,2020-08-15T23:12:54.620Z,"5 km SSE of Maria Antonia, Puerto Rico",earthquake,0.86,2.66,0.08,4,reviewed,pr,pr
2020-08-15T06:10:30.204Z,54.7101,-160.5999,17.2,1.7,ml,,,,0.45,ak,ak020ah65xdq,2020-08-15T07:05:06.728Z,"70 km S of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-08-15T06:09:13.630Z,37.8963333,-121.9821667,12.09,0.76,md,12,103,0.03834,0.08,nc,nc73444775,2020-08-15T09:08:03.796Z,"6km SW of Clayton, CA",earthquake,0.3,0.45,0.151,11,reviewed,nc,nc
2020-08-15T06:04:21.355Z,60.1759,-152.5581,92.5,0.9,ml,,,,0.45,ak,ak020ah64mqf,2020-08-15T06:19:52.405Z,"51 km WNW of Ninilchik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-08-15T06:02:10.250Z,38.8351667,-122.8068333,2.57,-0.06,md,14,54,0.01202,0.01,nc,nc73444770,2020-08-18T22:57:47.693Z,"7km WNW of Cobb, CA",earthquake,0.25,0.58,,1,reviewed,nc,nc
2020-08-15T05:59:58.600Z,38.165,-117.7198,0.2,1.9,ml,17,71.28,0.051,0.16,nn,nn00767806,2020-08-15T06:19:22.276Z,"42 km SE of Mina, Nevada",earthquake,,9.7,,,automatic,nn,nn
2020-08-15T05:51:50.242Z,51.1462,176.1946,34.2,3.9,mb,,205,1.964,0.43,us,us6000bf3e,2020-08-15T06:37:25.040Z,"280 km SE of Attu Station, Alaska",earthquake,13.6,19,0.115,20,reviewed,us,us
2020-08-15T05:46:14.410Z,33.9548333,-116.373,8.3,0.74,ml,29,62,0.03291,0.26,ci,ci39345247,2020-08-15T17:55:57.056Z,"12km E of Desert Hot Springs, CA",earthquake,0.42,0.76,0.158,21,reviewed,ci,ci
2020-08-15T05:42:08.562Z,54.8825,-157.7521,46.7,2.9,ml,,,,0.64,ak,ak020ah5rb7q,2020-08-15T08:29:15.040Z,"144 km SE of Perryville, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2020-08-15T05:40:05.780Z,37.8953333,-121.9763333,12.75,1.12,md,0,67,0.03865,0.09,nc,nc73444765,2020-08-18T23:42:05.236Z,"6km SW of Clayton, CA",earthquake,0.36,0.6,0.074,10,reviewed,nc,nc
2020-08-15T05:39:38.276Z,40.0261,-119.6309,6.8,1.5,ml,13,105.03,0.164,0.0978,nn,nn00767803,2020-08-16T02:21:56.645Z,"8 km NNW of Sutcliffe, Nevada",earthquake,,3.5,0.25,8,reviewed,nn,nn
2020-08-15T05:39:18.251Z,61.7532,-147.6446,29.5,1.6,ml,,,,1.15,ak,ak020ah5qoyt,2020-08-15T05:48:46.065Z,"6 km S of Glacier View, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-08-15T05:37:50.020Z,37.8975,-121.9888333,14.9,2.46,md,71,32,0.03871,0.13,nc,nc73444760,2020-08-19T02:35:03.500Z,"6km NE of Alamo, CA",earthquake,0.2,0.39,0.172,64,reviewed,nc,nc
2020-08-15T05:23:09.400Z,38.8391685,-122.8261642,1.62,0.76,md,14,71,0.007304,0.03,nc,nc73444755,2020-08-15T05:39:06.468Z,"9km WNW of Cobb, CA",earthquake,0.24,0.65,,1,automatic,nc,nc
2020-08-15T05:19:56.414Z,60.7483,-151.8714,73.5,1.8,ml,,,,0.57,ak,ak020ah5mhjw,2020-08-15T05:44:24.458Z,"32 km W of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-15T05:19:46.220Z,38.1577,-117.9667,11.1,0.7,ml,10,129.82,0.015,0.06,nn,nn00767802,2020-08-15T05:40:40.024Z,"28 km SSE of Mina, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-08-15T05:17:27.670Z,33.7118333,-116.8648333,9.52,-0.15,ml,7,204,0.05503,0.11,ci,ci37452797,2020-08-17T16:04:20.175Z,"5km SSE of Valle Vista, CA",earthquake,0.55,1.3,0.141,3,reviewed,ci,ci
2020-08-15T05:17:19.670Z,33.9556667,-116.3796667,9.66,0.11,ml,13,111,0.02843,0.08,ci,ci39345239,2020-08-17T15:20:20.682Z,"11km E of Desert Hot Springs, CA",earthquake,0.22,0.38,0.053,2,reviewed,ci,ci
2020-08-15T05:10:27.360Z,37.6205,-119.0028333,-0.34,0.37,md,18,141,0.01657,0.06,nc,nc73444750,2020-08-17T18:28:04.682Z,"3km SW of Mammoth Lakes, CA",earthquake,0.24,0.35,0.157,15,reviewed,nc,nc
2020-08-15T05:09:29.185Z,64.2526,-147.8926,114.5,1.8,ml,,,,0.42,ak,ak020ah5ka8e,2020-08-15T05:29:41.552Z,"56 km WSW of Salcha, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-15T05:07:23.038Z,64.5389,-149.2738,12.3,0.7,ml,,,,0.17,ak,ak020ah5juav,2020-08-15T08:58:33.471Z,"8 km WSW of Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-15T05:05:00.900Z,19.22550011,-155.3963318,31.98999977,1.84000003,md,46,151,,0.119999997,hv,hv72090211,2020-08-15T05:08:20.150Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.68,0.75999999,0.75999999,11,automatic,hv,hv
2020-08-15T04:58:38.351Z,-15.1576,-173.1375,10,4.8,mb,,67,1.806,1.08,us,us6000bf32,2020-08-15T05:26:20.040Z,"112 km NE of Hihifo, Tonga",earthquake,8.9,1.9,0.039,204,reviewed,us,us
2020-08-15T04:56:42.440Z,46.21316667,-122.6378333,15.02,0.9,ml,15,172,0.09387,0.14,uw,uw61659152,2020-08-15T05:29:11.990Z,"21 km E of West Side Highway, Washington",earthquake,1.02,0.91,0.115518442,12,reviewed,uw,uw
2020-08-15T04:55:19.680Z,36.1865,-117.8361667,2.03,1.02,ml,14,92,0.07042,0.18,ci,ci39345231,2020-08-15T17:56:14.074Z,"18km SE of Olancha, CA",earthquake,0.49,0.63,0.114,9,reviewed,ci,ci
2020-08-15T04:55:11.320Z,38.8145,-122.7841667,1.86,-0.39,md,17,73,0.002989,0.05,nc,nc73444745,2020-08-18T21:45:09.750Z,"5km NNW of The Geysers, CA",earthquake,0.28,0.57,0.228,2,reviewed,nc,nc
2020-08-15T04:55:10.560Z,19.42666667,-155.6343333,-0.18,1.35,md,36,122,,0.17,hv,hv72090201,2020-08-15T05:17:18.240Z,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.66,0.150924795,17,reviewed,hv,hv
2020-08-15T04:52:30.851Z,61.5521,-150.02,29.6,1.8,ml,,,,0.69,ak,ak020ah582kk,2020-08-15T05:10:50.102Z,"4 km NW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-08-15T04:47:03.270Z,38.1755,-117.822,7.8,1.8,ml,17,61.38,0.04,0.11,nn,nn00767799,2020-08-15T04:56:41.411Z,"34 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-15T04:45:06.406Z,-6.017,152.6463,10,5,mb,,124,1.876,0.67,us,us6000bf2w,2020-08-15T05:03:36.040Z,"189 km SSE of Kokopo, Papua New Guinea",earthquake,9.7,1.9,0.043,175,reviewed,us,us
2020-08-15T04:38:19.880Z,58.34983333,-154.692,6.34,-0.25,ml,5,228,,0.2,av,av91002883,2020-08-17T20:56:43.280Z,"88 km N of Karluk, Alaska",earthquake,3.01,2.39,0.110609619,4,reviewed,av,av
2020-08-15T04:35:08.370Z,17.8591,-66.9233,12,3.11,md,22,239,0.1241,0.43,pr,pr2020228015,2020-08-21T09:59:06.140Z,"12 km S of Guánica, Puerto Rico",earthquake,1.57,1.08,0.21,11,reviewed,pr,pr
2020-08-15T04:34:02.248Z,6.7873,-73.0623,158.25,4.3,mb,,92,2.3,1.03,us,us6000bhqf,2020-08-20T23:00:17.040Z,"7 km NNE of Jordán, Colombia",earthquake,9.9,10.4,0.142,14,reviewed,us,us
2020-08-15T04:30:42.042Z,-20.9449,168.7121,10,4.4,mb,,195,0.83,0.56,us,us6000bf2u,2020-08-15T04:47:21.040Z,"109 km NE of Tadine, New Caledonia",earthquake,5.2,1.9,0.143,14,reviewed,us,us
2020-08-15T04:23:35.700Z,38.166,-118.0132,0.1,1.4,ml,14,72.42,0.036,0.15,nn,nn00767795,2020-08-15T04:48:21.180Z,"26 km SSE of Mina, Nevada",earthquake,,3.3,,,automatic,nn,nn
2020-08-15T04:22:25.800Z,19.2266674,-155.3951721,31.39999962,1.89999998,md,43,162,,0.129999995,hv,hv72090161,2020-08-15T04:25:43.590Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.62,0.829999983,1.89999998,4,automatic,hv,hv
2020-08-15T04:17:22.670Z,36.75316667,-98.05966667,7.58,1.39,ml,53,87,0.096281106,0.24,ok,ok2020pzbr,2020-08-17T19:52:20.668Z,"8 km E of Nescatunga, Oklahoma",earthquake,,0.7,0.2,22,reviewed,ok,ok
2020-08-15T04:12:39.080Z,52.07933333,-176.1231667,3.03,0.02,ml,6,138,,0.14,av,av91002888,2020-08-17T21:05:34.040Z,"41 km ENE of Adak, Alaska",earthquake,0.46,0.92,0.216419954,6,reviewed,av,av
2020-08-15T04:12:24.230Z,53.1894,-163.736,35,3.7,mb,,236,1.538,0.46,us,us6000bf2g,2020-08-15T04:28:09.040Z,"170 km SE of Akutan, Alaska",earthquake,8.8,2,0.108,22,reviewed,us,us
2020-08-15T04:09:33.050Z,38.1773,-117.792,9.9,1.5,ml,20,57.5,0.052,0.06,nn,nn00767792,2020-08-15T04:24:41.291Z,"36 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-15T04:08:09.390Z,17.9225,-66.9183,13,2.82,md,20,216,0.0655,0.16,pr,pr2020228014,2020-08-21T09:57:44.450Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.6,0.32,0.37,15,reviewed,pr,pr
2020-08-15T04:07:47.773Z,65.6348,-154.0815,11.4,1.1,ml,,,,0.4,ak,ak020ah4ygpl,2020-08-15T04:16:18.157Z,"46 km S of Hughes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-15T04:04:38.510Z,58.35866667,-154.705,6.87,0.14,ml,8,215,,0.19,av,av91002878,2020-08-17T20:50:49.030Z,"89 km N of Karluk, Alaska",earthquake,2.37,1.36,0.277123198,8,reviewed,av,av
2020-08-15T03:52:57.020Z,51.84833333,-177.8133333,3.87,0.66,ml,6,246,,0.09,av,av91112326,2020-08-16T20:33:12.480Z,"81 km W of Adak, Alaska",earthquake,1.24,1.22,0.305457525,6,reviewed,av,av
2020-08-15T03:45:57.050Z,38.146,-118.0285,11.9,0.5,ml,10,168.82,0.02,0.05,nn,nn00767790,2020-08-15T04:07:39.674Z,"28 km SSE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-08-15T03:45:53.740Z,32.9973333,-116.1161667,7.91,0.7,ml,33,58,0.163,0.17,ci,ci39345207,2020-08-18T16:55:47.428Z,"16km S of Ocotillo Wells, CA",earthquake,0.23,1.37,0.157,11,reviewed,ci,ci
2020-08-15T03:37:45.930Z,18.745,-64.6005,30,3.85,md,21,335,1.3863,0.38,pr,pr2020228001,2020-08-16T02:07:34.373Z,"50 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,2.84,24.37,0.15,21,reviewed,pr,pr
2020-08-15T03:34:32.184Z,51.8747,178.2979,110.36,4.3,mb,,129,0.799,1.05,us,us6000bf26,2020-08-15T03:51:28.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.2,8.7,0.038,202,reviewed,us,us
2020-08-15T03:30:55.743Z,38.1594,-117.8299,10.1,2.4,ml,24,50.74,0.033,0.1661,nn,nn00767787,2020-08-16T02:21:51.261Z,"35 km SE of Mina, Nevada",earthquake,,0.6,0.48,4,reviewed,nn,nn
2020-08-15T03:27:38.430Z,33.3315,-116.1655,9.18,0.89,ml,54,24,0.1245,0.2,ci,ci39345199,2020-08-18T16:28:32.154Z,"16km SSW of Oasis, CA",earthquake,0.17,0.66,0.16,21,reviewed,ci,ci
2020-08-15T03:21:05.768Z,59.7692,-152.4194,77.1,0.5,ml,,,,0.23,ak,ak020ah4fxw0,2020-08-15T03:26:26.776Z,"33 km W of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-08-15T03:19:12.160Z,38.206,-117.7625,10.8,0.5,ml,9,118.69,0.061,0.08,nn,nn00767782,2020-08-15T03:24:19.595Z,"36 km SE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-08-15T03:16:27.463Z,53.1382,-168.5078,127.8,1.9,ml,,,,0.33,ak,ak020ah4exng,2020-08-15T04:57:51.723Z,"32 km NE of Nikolski, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-08-15T03:12:44.439Z,36.1165,-97.86183333,5.97,1.54,ml,80,37,0.104379517,0.19,ok,ok2020pyzo,2020-08-17T16:30:01.103Z,"3 km ENE of Hennessey, Oklahoma",earthquake,,0.4,0.27,32,reviewed,ok,ok
2020-08-15T03:12:44.370Z,19.2015,-155.7116667,6.23,1.66,md,42,69,,0.16,hv,hv72090121,2020-08-15T05:11:45.050Z,"15 km NNE of Hawaiian Ocean View, Hawaii",earthquake,0.32,0.54,0.160120883,20,reviewed,hv,hv
2020-08-15T03:11:58.096Z,5.9144,123.8398,537.65,4.4,mb,,80,2.074,0.64,us,us6000bf24,2020-08-15T03:27:16.040Z,"50 km SW of Palimbang, Philippines",earthquake,7.4,8.5,0.063,71,reviewed,us,us
2020-08-15T03:07:10.720Z,35.6273333,-117.4151667,7.85,0.64,ml,9,176,0.05594,0.14,ci,ci39345191,2020-08-15T17:57:01.524Z,"16km SSW of Trona, CA",earthquake,0.61,0.94,0.07,7,reviewed,ci,ci
2020-08-15T03:06:48.971Z,58.3452,-154.7199,-6.6,0.3,ml,,,,0.21,ak,ak020ah4cquo,2020-08-15T04:46:03.731Z,"87 km N of Karluk, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-08-15T03:02:31.030Z,38.1505,-117.9443,11.3,1.6,ml,21,72.78,0.016,0.11,nn,nn00767779,2020-08-15T03:21:21.082Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-08-15T03:01:43.820Z,44.5183333,-115.2488333,10.48,1.84,ml,11,83,0.427,0.25,mb,mb80457089,2020-08-15T14:54:59.840Z,"41 km NW of Stanley, Idaho",earthquake,0.64,1.29,0.269,7,reviewed,mb,mb
2020-08-15T02:58:27.879Z,35.31066667,-97.987,6.1,0.95,ml,12,125,0.117876869,0.16,ok,ok2020pyzc,2020-08-17T19:41:41.417Z,"3 km W of Minco, Oklahoma",earthquake,,1.3,0.33,3,reviewed,ok,ok
2020-08-15T02:52:36.825Z,54.4878,-164.2872,6.2,1.8,ml,,,,0.76,ak,ak020ah4196i,2020-08-15T03:56:28.680Z,"69 km SW of False Pass, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-08-15T02:41:22.140Z,52.07133333,-176.0978333,9.27,-0.57,ml,4,247,,0.12,av,av91002873,2020-08-17T20:39:16.870Z,"42 km ENE of Adak, Alaska",earthquake,1.5,1.04,0.123993923,4,reviewed,av,av
2020-08-15T02:35:49.290Z,38.1825,-117.8907,4.5,1.2,ml,14,103.35,0.017,0.11,nn,nn00767775,2020-08-15T03:03:19.818Z,"29 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-15T02:34:36.350Z,38.1913,-117.895,6,0.4,ml,9,119.29,0.025,0.03,nn,nn00767774,2020-08-15T02:37:59.493Z,"28 km SE of Mina, Nevada",earthquake,,6.2,,,automatic,nn,nn
2020-08-15T02:31:36.120Z,58.37266667,-154.7978333,11.63,0.19,ml,7,247,,0.18,av,av91002868,2020-08-17T20:29:35.120Z,"91 km NNW of Karluk, Alaska",earthquake,5.66,0.85,0.396801716,5,reviewed,av,av
2020-08-15T02:25:38.610Z,33.4778333,-116.793,6.44,0.54,ml,36,34,0.03499,0.15,ci,ci39345159,2020-08-18T16:04:24.988Z,"8km ENE of Aguanga, CA",earthquake,0.15,0.43,0.138,15,reviewed,ci,ci
2020-08-15T02:25:02.030Z,58.162,-155.373,2.39,-0.05,ml,7,108,,0.11,av,av91002863,2020-08-17T20:23:54.980Z,"85 km NW of Karluk, Alaska",earthquake,0.4,0.63,0.177194879,6,reviewed,av,av
2020-08-15T02:12:41.920Z,38.8373337,-122.795166,2.57,0.89,md,10,75,0.003916,0.01,nc,nc73444730,2020-08-15T02:27:21.356Z,"6km WNW of Cobb, CA",earthquake,0.4,1.39,,1,automatic,nc,nc
2020-08-15T02:11:15.270Z,33.4711667,-116.7981667,4.82,1.26,ml,53,32,0.04113,0.21,ci,ci39345151,2020-08-15T17:57:19.530Z,"7km ENE of Aguanga, CA",earthquake,0.2,0.99,0.149,25,reviewed,ci,ci
2020-08-15T02:10:05.992Z,44.289,-115.0843,10,2.8,ml,,66,0.309,0.69,us,us6000bf1m,2020-08-15T14:10:16.530Z,"14 km NW of Stanley, Idaho",earthquake,2.6,2,0.044,68,reviewed,us,us
2020-08-15T02:07:41.400Z,33.55,-116.4083333,7.58,0.6,ml,23,76,0.07334,0.13,ci,ci39345127,2020-08-17T15:10:18.701Z,"16km SW of La Quinta, CA",earthquake,0.19,0.57,0.081,7,reviewed,ci,ci
2020-08-15T02:07:15.080Z,41.4541667,-112.3145,0.3,0.63,md,5,175,0.09463,0.15,uu,uu60405917,2020-08-18T18:24:40.590Z,"20 km WSW of Corinne, Utah",earthquake,1.3,31.61,0.177,4,reviewed,uu,uu
2020-08-15T02:03:38.324Z,-23.4653,-179.5068,498.27,4.1,mb,,128,5.927,0.92,us,us6000bhq9,2020-08-20T22:28:19.040Z,south of the Fiji Islands,earthquake,14.5,8.3,0.119,19,reviewed,us,us
2020-08-15T02:03:26.439Z,38.1439,-117.9468,10.3,2.4,ml,26,62.75,0.011,0.168,nn,nn00767771,2020-08-16T02:21:48.497Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,0.51,6,reviewed,nn,nn
2020-08-15T02:02:35.000Z,58.35616667,-154.7003333,6.33,0.05,ml,9,197,,0.19,av,av91002853,2020-08-17T20:17:53.440Z,"88 km N of Karluk, Alaska",earthquake,1.45,1.43,0.145985701,8,reviewed,av,av
2020-08-15T02:02:12.140Z,34.1318333,-116.9565,5.1,0.75,ml,24,71,0.04184,0.12,ci,ci39345103,2020-08-17T14:33:48.828Z,"13km SSW of Big Bear Lake, CA",earthquake,0.21,0.37,0.197,8,reviewed,ci,ci
2020-08-15T02:02:10.680Z,34.2785,-118.4325,11.31,1.18,ml,15,74,0.08543,0.27,ci,ci39345111,2020-08-17T14:44:39.501Z,"1km SSE of San Fernando, CA",earthquake,0.66,1.1,0.302,31,reviewed,ci,ci
2020-08-15T02:02:00.160Z,58.34433333,-154.6743333,4.41,-0.44,ml,4,234,,0.12,av,av91002858,2020-08-17T20:17:14.210Z,"87 km N of Karluk, Alaska",earthquake,2.1,2.94,0.05257479,4,reviewed,av,av
2020-08-15T01:54:18.210Z,58.35016667,-154.6866667,5.68,0.28,ml,7,202,,0.11,av,av91002848,2020-08-17T20:11:57.130Z,"88 km N of Karluk, Alaska",earthquake,1.58,1.81,0.184217099,6,reviewed,av,av
2020-08-15T01:52:54.366Z,60.9349,-151.135,27,0.8,ml,,,,0.85,ak,ak020ah3fthd,2020-08-15T02:51:24.397Z,"14 km S of Tyonek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-15T01:47:33.531Z,44.2845,-115.0659,10,3,ml,,66,0.317,1.3,us,us6000bf1h,2020-08-15T14:21:36.900Z,"12 km NW of Stanley, Idaho",earthquake,1.2,2,0.052,48,reviewed,us,us
2020-08-15T01:46:58.112Z,44.2808,-115.0782,10,2.9,ml,,57,0.308,0.61,us,us6000bf1g,2020-08-15T14:29:14.530Z,"13 km WNW of Stanley, Idaho",earthquake,1.7,2,0.06,36,reviewed,us,us
2020-08-15T01:42:08.710Z,44.2776667,-115.0748333,5.78,2.21,ml,15,67,0.308,0.23,mb,mb80457034,2020-08-15T14:37:03.130Z,"12 km WNW of Stanley, Idaho",earthquake,0.51,1.33,0.183,12,reviewed,mb,mb
2020-08-15T01:41:18.340Z,68.8669,-146.9815,0.7,1.6,ml,,,,0.99,ak,ak020ah3ddyy,2020-08-15T01:48:53.191Z,"101 km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-15T01:38:17.805Z,38.1595,-117.9473,10.1,3.7,ml,31,27.51,0.023,0.148,nn,nn00767765,2020-08-19T05:29:56.932Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,0.32,16,reviewed,nn,nn
2020-08-15T01:35:06.520Z,19.20199966,-155.3954926,32.29000092,2.08,ml,51,159,,0.119999997,hv,hv72090056,2020-08-15T01:40:41.080Z,"8 km E of Pāhala, Hawaii",earthquake,0.45,0.639999986,5.27,3,automatic,hv,hv
2020-08-15T01:21:54.980Z,58.355,-154.6946667,6.03,-0.07,ml,7,219,,0.2,av,av91002843,2020-08-17T20:18:35.610Z,"88 km N of Karluk, Alaska",earthquake,2.48,1.98,0.094497425,5,reviewed,av,av
2020-08-15T01:16:37.801Z,63.2898,-151.3315,1.3,0.8,ml,,,,0.51,ak,ak020ah382kk,2020-08-15T01:39:00.825Z,"34 km SE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-08-15T01:12:30.489Z,44.1142,18.2347,10,2.9,ml,,139,0.984,0.7,us,us6000bf2s,2020-08-16T21:03:44.040Z,"8 km N of Gornja Breza, Bosnia and Herzegovina",earthquake,4.8,2,0.056,42,reviewed,us,us
2020-08-15T01:11:53.340Z,38.2073333,-113.0538333,-2.17,1.97,ml,15,54,0.1111,0.17,uu,uu60405902,2020-08-17T13:21:05.480Z,"11 km W of Minersville, Utah",earthquake,0.51,1.53,0.111,4,reviewed,uu,uu
2020-08-15T01:01:18.313Z,61.5002,-152.8365,16.3,0.7,ml,,,,1.34,ak,ak020ah34tac,2020-08-15T01:24:17.869Z,"93 km SW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-15T00:59:29.170Z,17.9296,-66.9073,14,3.17,md,22,200,0.0535,0.15,pr,pr2020228000,2020-08-15T21:11:14.040Z,"4 km S of Guánica, Puerto Rico",earthquake,0.62,0.55,0.19,22,reviewed,pr,pr
2020-08-15T00:55:46.380Z,38.8300018,-122.7509995,0.24,1,md,14,99,0.01478,0.05,nc,nc73444710,2020-08-15T01:34:06.022Z,"3km WNW of Cobb, CA",earthquake,0.31,0.51,0.03,3,automatic,nc,nc
2020-08-15T00:53:29.340Z,35.8928333,-120.4381667,10.38,1.37,md,36,51,0.007782,0.06,nc,nc73444705,2020-08-18T21:55:03.587Z,"1km SW of Parkfield, CA",earthquake,0.24,0.27,0.194,15,reviewed,nc,nc
2020-08-15T00:52:25.100Z,58.36433333,-154.7121667,7.63,-0.56,ml,5,217,,0.07,av,av91002833,2020-08-17T20:19:20.850Z,"89 km N of Karluk, Alaska",earthquake,2.13,0.97,0.241441445,4,reviewed,av,av
2020-08-15T00:45:33.240Z,38.8216667,-122.7975006,2.67,0.55,md,9,118,0.009972,0.02,nc,nc73444700,2020-08-15T01:11:12.503Z,"6km NW of The Geysers, CA",earthquake,0.57,1.11,,1,automatic,nc,nc
2020-08-15T00:40:47.680Z,58.355,-154.6928333,6.4,0.21,ml,7,200,,0.18,av,av91002828,2020-08-17T20:19:57.050Z,"88 km N of Karluk, Alaska",earthquake,1.83,1.64,0.139115073,6,reviewed,av,av
2020-08-15T00:36:54.170Z,33.6705,-116.6955,14.31,0.56,ml,29,54,0.04344,0.12,ci,ci39345039,2020-08-18T15:50:54.564Z,"8km SSE of Idyllwild, CA",earthquake,0.18,0.26,0.208,13,reviewed,ci,ci
2020-08-15T00:36:06.989Z,61.8147,-149.9236,8.5,1.2,ml,,,,0.23,ak,ak020ah2quwq,2020-08-15T01:07:34.399Z,"9 km NE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-15T00:33:48.310Z,53.86316667,-166.7633333,7.73,0.65,ml,8,94,,0.11,av,av91112251,2020-08-16T19:58:01.300Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.29,0.33,0.230109974,8,reviewed,av,av
2020-08-15T00:30:49.382Z,59.8158,-152.9213,106.5,3,ml,,,,0.62,ak,ak020ah2pnye,2020-08-15T08:33:22.843Z,"61 km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
