time,latitude,longitude,depth,mag,magType,place,type,magNst,status,locationSource,magSource
2020-08-11T21:23:37.660Z,18.0113,-66.7438,13.0,1.83,md,"2 km ESE of Magas Arriba, Puerto Rico",earthquake,8.0,reviewed,pr,pr
2020-08-11T21:11:18.520Z,34.0288333,-116.7243333,12.8,1.13,ml,"13km W of Morongo Valley, CA",earthquake,29.0,automatic,ci,ci
2020-08-11T21:10:44.940Z,33.7061667,-117.4388333,8.11,1.05,ml,"11km WNW of Lake Elsinore, CA",earthquake,30.0,automatic,ci,ci
2020-08-11T21:08:18.630Z,33.356,-116.364,11.21,1.41,ml,"11km N of Borrego Springs, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T21:07:38.910Z,33.2373333,-115.686,5.56,1.51,ml,"13km SSE of Bombay Beach, CA",earthquake,38.0,reviewed,ci,ci
2020-08-11T20:53:31.430Z,37.1501667,-121.5433333,-0.55,1.0,md,"9km NE of San Martin, CA",earthquake,15.0,reviewed,nc,nc
2020-08-11T20:45:27.130Z,36.4721667,-81.1086667,3.14,2.87,md,"3 km SSE of Sparta, North Carolina",earthquake,17.0,reviewed,se,se
2020-08-11T20:30:09.820Z,19.46833333,-155.6088333,-3.12,2.27,ml,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,16.0,reviewed,hv,hv
2020-08-11T20:10:51.600Z,52.06,-176.1163333,-1.77,-0.73,ml,"41 km ENE of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-11T19:59:12.040Z,45.8536667,-111.331,3.63,0.95,ml,"0 km SSE of Manhattan, Montana",earthquake,2.0,reviewed,mb,mb
2020-08-11T19:53:54.152Z,38.0975,-118.1634,5.0,2.6,ml,"32 km S of Mina, Nevada",earthquake,16.0,reviewed,nn,nn
2020-08-11T19:52:15.130Z,33.6819992,-116.8208313,15.27,0.64,ml,"10km SE of Valle Vista, CA",earthquake,7.0,automatic,ci,ci
2020-08-11T19:50:35.490Z,39.5925,-123.2293333,5.19,1.45,md,"21km NE of Brooktrails, CA",earthquake,19.0,reviewed,nc,nc
2020-08-11T19:46:14.850Z,39.5886667,-123.245,2.79,2.05,md,"20km NE of Brooktrails, CA",earthquake,36.0,reviewed,nc,nc
2020-08-11T19:45:27.720Z,33.7013333,-116.8168333,14.07,1.9,ml,"9km SE of Valle Vista, CA",earthquake,25.0,automatic,ci,ci
2020-08-11T19:45:06.190Z,33.7018318,-116.8170013,14.08,2.08,ml,"9km SE of Valle Vista, CA",earthquake,23.0,automatic,ci,ci
2020-08-11T19:43:25.570Z,17.9641,-66.9736,7.0,3.17,md,"6 km WSW of Fuig, Puerto Rico",earthquake,10.0,reviewed,pr,pr
2020-08-11T19:40:35.234Z,58.3337,-133.4592,3.11,3.2,ml,"56 km E of Juneau, Alaska",other event,72.0,reviewed,us,us
2020-08-11T19:39:05.990Z,19.30733333,-155.207,7.13,0.86,md,"15 km S of Volcano, Hawaii",earthquake,10.0,reviewed,hv,hv
2020-08-11T19:31:52.080Z,17.9455,-66.9763,8.0,2.22,md,"7 km WSW of Guánica, Puerto Rico",earthquake,13.0,reviewed,pr,pr
2020-08-11T19:31:02.360Z,38.7891655,-122.7361679,1.85,0.96,md,"2km NE of The Geysers, CA",earthquake,4.0,automatic,nc,nc
2020-08-11T19:07:52.390Z,35.08416667,-97.75083333,7.0,1.33,ml,"10 km SW of Blanchard, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-11T19:07:49.549Z,35.0775,-97.71916667,7.0,0.93,ml,"8 km SW of Blanchard, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-11T19:07:46.550Z,37.0271667,-122.1233333,-0.34,1.74,md,"3km ESE of Bonny Doon, CA",quarry blast,32.0,reviewed,nc,nc
2020-08-11T19:03:35.230Z,38.8243333,-122.8046667,2.45,0.22,md,"7km NW of The Geysers, CA",earthquake,4.0,reviewed,nc,nc
2020-08-11T18:56:06.620Z,17.9795,-66.7173,9.0,2.23,md,"1 km S of Tallaboa, Puerto Rico",earthquake,11.0,reviewed,pr,pr
2020-08-11T18:48:41.072Z,-4.8447,151.6656,95.65,4.4,mb,"86 km SW of Kokopo, Papua New Guinea",earthquake,24.0,reviewed,us,us
2020-08-11T18:48:33.320Z,34.46483333,-96.81433333,0.0,1.74,ml,"6 km N of Mill Creek, Oklahoma",quarry blast,8.0,reviewed,ok,ok
2020-08-11T18:42:36.350Z,32.9761667,-115.5308333,1.02,1.32,ml,"0km S of Brawley, CA",earthquake,3.0,reviewed,ci,ci
2020-08-11T18:38:12.480Z,46.0725,-122.808,-0.29,1.74,ml,"6 km ENE of Prescott, Oregon",explosion,10.0,reviewed,uw,uw
2020-08-11T18:38:04.594Z,61.5247,-171.3674,10.0,3.3,mb_lg,"246 km S of Savoonga, Alaska",earthquake,13.0,reviewed,us,us
2020-08-11T18:37:22.100Z,33.4145,-116.96,5.25,0.64,ml,"9km WSW of Aguanga, CA",earthquake,12.0,reviewed,ci,ci
2020-08-11T18:31:35.870Z,33.0126667,-116.019,4.36,1.61,ml,"18km SE of Ocotillo Wells, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T18:21:27.640Z,42.99316667,-123.4448333,-0.49,1.24,md,"8 km NW of Riddle, Oregon",explosion,1.0,reviewed,uw,uw
2020-08-11T18:15:08.260Z,38.0423333,-118.7655,2.7,1.58,md,"29km SE of Bodie, CA",earthquake,21.0,reviewed,nc,nc
2020-08-11T18:14:19.849Z,30.3786,94.7675,34.79,4.9,mb,"244 km N of Along, India",earthquake,51.0,reviewed,us,us
2020-08-11T18:11:05.680Z,33.7173333,-117.3578333,3.26,0.95,ml,"6km NNW of Lake Elsinore, CA",earthquake,19.0,automatic,ci,ci
2020-08-11T18:10:14.009Z,36.71316667,-97.865,6.88,1.26,ml,"6 km W of Jefferson, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-11T18:07:30.660Z,17.9031,-66.9208,12.0,1.83,md,"7 km S of Guánica, Puerto Rico",earthquake,5.0,reviewed,pr,pr
2020-08-11T17:52:57.520Z,36.19233333,-95.8345,0.0,1.46,ml,"7 km W of Catoosa, Oklahoma",quarry blast,12.0,reviewed,ok,ok
2020-08-11T17:52:16.410Z,33.4901667,-116.4381667,14.7,0.88,ml,"23km SSW of La Quinta, CA",earthquake,23.0,reviewed,ci,ci
2020-08-11T17:31:09.655Z,39.6546,-119.4742,11.8,-0.2,ml,"16 km W of Wadsworth, Nevada",earthquake,1.0,reviewed,nn,nn
2020-08-11T17:29:51.940Z,33.1498333,-115.6403333,6.08,1.4,ml,"12km WNW of Calipatria, CA",earthquake,13.0,reviewed,ci,ci
2020-08-11T17:29:35.230Z,33.1485,-115.6426667,5.86,0.64,ml,"12km WNW of Calipatria, CA",earthquake,3.0,reviewed,ci,ci
2020-08-11T17:29:25.450Z,33.1426667,-115.6318333,7.07,0.67,ml,"11km W of Calipatria, CA",earthquake,4.0,reviewed,ci,ci
2020-08-11T17:24:23.070Z,44.1165,-123.0411667,-0.37,1.38,ml,"3 km SE of Coburg, Oregon",explosion,3.0,reviewed,uw,uw
2020-08-11T17:22:13.410Z,33.4825,-116.7883333,6.84,0.36,ml,"8km ENE of Aguanga, CA",earthquake,7.0,automatic,ci,ci
2020-08-11T17:19:10.540Z,33.206665,-116.7539978,14.32,0.88,ml,"4km SSE of Lake Henshaw, CA",earthquake,4.0,automatic,ci,ci
2020-08-11T17:18:09.500Z,17.937,-66.8798,7.0,3.3,md,"4 km SSE of Maria Antonia, Puerto Rico",earthquake,9.0,reviewed,pr,pr
2020-08-11T17:06:02.640Z,33.2705,-115.9946667,6.76,0.97,ml,"5km SW of Salton City, CA",earthquake,11.0,reviewed,ci,ci
2020-08-11T17:04:17.554Z,37.0255,-104.9453,6.3,1.8,ml,"14 km SW of Weston, Colorado",earthquake,12.0,reviewed,us,us
2020-08-11T17:02:46.630Z,19.37283325,-155.1835022,2.940000057,1.74,ml,"9 km SE of Volcano, Hawaii",earthquake,8.0,automatic,hv,hv
2020-08-11T17:01:04.190Z,35.9448333,-117.7021667,6.85,0.45,ml,"18km E of Little Lake, CA",earthquake,1.0,reviewed,ci,ci
2020-08-11T16:33:12.750Z,33.2715,-116.1051667,0.91,0.88,ml,"14km WSW of Salton City, CA",earthquake,16.0,automatic,ci,ci
2020-08-11T16:25:06.410Z,33.1366667,-115.6398333,5.89,1.47,ml,"11km N of Westmorland, CA",earthquake,10.0,reviewed,ci,ci
2020-08-11T16:05:25.290Z,38.786335,-122.7681656,1.49,0.8,md,"1km NW of The Geysers, CA",earthquake,4.0,automatic,nc,nc
2020-08-11T16:04:43.610Z,38.7836685,-122.7703323,0.51,0.4,md,"1km WNW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-11T16:04:16.200Z,38.7886658,-122.768837,1.53,1.07,md,"2km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-11T16:04:16.170Z,36.85383333,-97.44433333,5.61,1.13,ml,"5 km N of Nardin, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-11T15:59:59.090Z,38.8175011,-122.8061676,3.19,0.75,md,"6km NW of The Geysers, CA",earthquake,4.0,automatic,nc,nc
2020-08-11T15:59:52.490Z,33.2835,-115.9988333,1.35,0.97,ml,"4km WSW of Salton City, CA",earthquake,18.0,automatic,ci,ci
2020-08-11T15:59:29.643Z,16.766,-85.9105,10.0,4.5,mb,north of Honduras,earthquake,129.0,reviewed,us,us
2020-08-11T15:51:29.740Z,33.2726667,-115.996,6.34,2.18,ml,"5km SW of Salton City, CA",earthquake,25.0,reviewed,ci,ci
2020-08-11T15:50:32.750Z,33.6368333,-116.7036667,15.17,0.53,ml,"10km NNW of Anza, CA",earthquake,8.0,automatic,ci,ci
2020-08-11T15:43:38.357Z,38.2469,-118.3441,8.2,1.1,ml,"26 km SW of Mina, Nevada",earthquake,7.0,reviewed,nn,nn
2020-08-11T15:41:23.760Z,43.6855,-122.4943333,-0.96,1.51,ml,"7 km SSW of Oakridge, Oregon",explosion,6.0,reviewed,uw,uw
2020-08-11T15:37:41.582Z,40.0875,-119.7096,16.0,0.7,ml,"17 km NNW of Sutcliffe, Nevada",earthquake,3.0,reviewed,nn,nn
2020-08-11T15:34:06.139Z,1.1993,-78.1327,62.75,4.3,mb,"15 km W of Ricaurte, Colombia",earthquake,7.0,reviewed,us,us
2020-08-11T15:29:19.720Z,33.7708333,-117.5575,5.12,1.03,ml,"11km S of Corona, CA",earthquake,25.0,reviewed,ci,ci
2020-08-11T15:25:42.210Z,37.5743333,-119.0431667,-1.63,0.46,md,"9km SW of Mammoth Lakes, CA",earthquake,4.0,reviewed,nc,nc
2020-08-11T15:24:24.630Z,19.49900055,-155.9016724,8.649999619,1.70000005,md,"2 km E of Captain Cook, Hawaii",earthquake,6.0,automatic,hv,hv
2020-08-11T15:23:30.670Z,19.18383408,-155.4409943,34.66999817,1.84000003,md,"4 km ESE of Pāhala, Hawaii",earthquake,3.0,automatic,hv,hv
2020-08-11T15:02:26.780Z,36.47933333,-96.813,0.0,1.17,ml,"7 km WSW of Ralston, Oklahoma",quarry blast,9.0,reviewed,ok,ok
2020-08-11T14:52:35.960Z,19.15950012,-155.4685059,32.81000137,1.85000002,md,"4 km SSE of Pāhala, Hawaii",earthquake,4.0,automatic,hv,hv
2020-08-11T14:49:16.580Z,52.33316667,-174.0103333,6.53,0.24,ml,"20 km NE of Atka, Alaska",earthquake,5.0,reviewed,av,av
2020-08-11T14:49:14.010Z,33.2411667,-115.687,3.19,1.01,ml,"13km SSE of Bombay Beach, CA",earthquake,11.0,reviewed,ci,ci
2020-08-11T14:48:44.768Z,7.3494,93.3176,40.31,4.3,mb,"273 km NW of Sabang, Indonesia",earthquake,10.0,reviewed,us,us
2020-08-11T14:44:26.828Z,-9.7275,119.0549,10.0,4.1,mb,"132 km W of Waingapu, Indonesia",earthquake,8.0,reviewed,us,us
2020-08-11T14:26:20.380Z,19.49616667,-155.589,-0.54,1.29,md,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,16.0,reviewed,hv,hv
2020-08-11T14:25:51.970Z,33.2275,-115.6941667,3.11,2.03,ml,"14km SSE of Bombay Beach, CA",earthquake,21.0,reviewed,ci,ci
2020-08-11T14:17:14.267Z,58.3465,-133.4431,2.48,3.0,ml,"57 km E of Juneau, Alaska",earthquake,54.0,reviewed,us,us
2020-08-11T14:16:26.060Z,33.2275,-115.6873333,2.82,1.62,ml,"14km SSE of Bombay Beach, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T14:16:25.890Z,35.117,-95.38883333,7.66,1.79,ml,"1 km WSW of Quinton, Oklahoma",earthquake,8.0,reviewed,ok,ok
2020-08-11T14:10:09.760Z,42.1596667,-110.2015,35.92,1.11,md,"11 km S of La Barge, Wyoming",earthquake,3.0,reviewed,uu,uu
2020-08-11T14:08:35.057Z,-15.3983,-173.9109,103.58,4.5,mb,"62 km NNW of Hihifo, Tonga",earthquake,27.0,reviewed,us,us
2020-08-11T14:06:17.220Z,33.2226667,-115.6931667,1.91,1.67,ml,"15km SSE of Bombay Beach, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T13:58:02.110Z,33.196,-116.734,4.83,0.91,ml,"6km SSE of Lake Henshaw, CA",earthquake,23.0,automatic,ci,ci
2020-08-11T13:57:53.226Z,24.2129,93.9507,59.16,4.3,mb,"31 km ESE of Churāchāndpur, India",earthquake,36.0,reviewed,us,us
2020-08-11T13:55:13.899Z,-25.9379,-177.2314,7.39,4.3,mb,south of the Fiji Islands,earthquake,6.0,reviewed,us,us
2020-08-11T13:44:40.860Z,33.9741667,-116.7146667,18.04,0.62,ml,"9km NE of Cabazon, CA",earthquake,7.0,reviewed,ci,ci
2020-08-11T13:43:36.110Z,58.165,-155.3576667,-0.25,-0.82,ml,"85 km NW of Karluk, Alaska",earthquake,5.0,reviewed,av,av
2020-08-11T13:42:23.700Z,36.8755,-121.393,9.36,1.11,md,"3km N of Hollister, CA",earthquake,14.0,reviewed,nc,nc
2020-08-11T13:40:04.290Z,33.4975,-116.4416667,10.73,0.62,ml,"22km SSW of La Quinta, CA",earthquake,13.0,automatic,ci,ci
2020-08-11T13:36:58.190Z,37.6404,143.777,10.0,4.4,mb,"233 km ESE of Ishinomaki, Japan",earthquake,12.0,reviewed,us,us
2020-08-11T13:36:52.980Z,33.7271667,-116.7501667,17.84,0.58,ml,"3km WSW of Idyllwild, CA",earthquake,11.0,automatic,ci,ci
2020-08-11T13:28:21.620Z,44.6835,-111.8833333,11.69,1.11,ml,"43 km NE of Spencer, Idaho",earthquake,7.0,reviewed,mb,mb
2020-08-11T13:22:37.440Z,58.174,-155.3185,1.28,-0.7,ml,"84 km NW of Karluk, Alaska",earthquake,6.0,reviewed,av,av
2020-08-11T13:12:53.850Z,47.5955,-122.7898333,21.81,0.69,ml,"5 km SSE of Seabeck, Washington",earthquake,3.0,reviewed,uw,uw
2020-08-11T13:08:31.760Z,19.23383331,-155.4095001,32.77000046,2.13,ml,"8 km ENE of Pāhala, Hawaii",earthquake,9.0,automatic,hv,hv
2020-08-11T12:54:17.820Z,36.9863333,-121.6561667,6.19,1.1,md,"8km ENE of Interlaken, CA",earthquake,15.0,reviewed,nc,nc
2020-08-11T12:46:45.850Z,58.38716667,-154.7661667,4.82,-0.71,ml,"92 km NNW of Karluk, Alaska",earthquake,6.0,reviewed,av,av
2020-08-11T12:42:12.200Z,33.2206667,-115.7063333,3.0,2.21,ml,"15km S of Bombay Beach, CA",earthquake,23.0,reviewed,ci,ci
2020-08-11T12:35:12.390Z,18.962,-67.7151,7.0,3.51,md,"83 km NW of San Antonio, Puerto Rico",earthquake,9.0,reviewed,pr,pr
2020-08-11T12:31:13.190Z,33.2281667,-115.6965,6.22,0.87,ml,"14km SSE of Bombay Beach, CA",earthquake,4.0,reviewed,ci,ci
2020-08-11T12:27:24.580Z,19.4185009,-155.7833405,-1.769999981,1.79999995,md,"9 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,15.0,automatic,hv,hv
2020-08-11T12:26:10.490Z,33.2253333,-115.6995,3.26,1.35,ml,"14km SSE of Bombay Beach, CA",earthquake,26.0,automatic,ci,ci
2020-08-11T12:21:55.150Z,33.479,-116.7955,7.66,0.32,ml,"8km ENE of Aguanga, CA",earthquake,11.0,automatic,ci,ci
2020-08-11T12:18:09.922Z,39.5421,-119.2006,9.8,1.1,ml,Nevada,earthquake,5.0,reviewed,nn,nn
2020-08-11T12:14:11.070Z,35.5918333,-117.3813333,3.16,2.38,ml,"19km S of Trona, CA",earthquake,25.0,reviewed,ci,ci
2020-08-11T12:13:52.140Z,38.9058333,-123.0045,3.89,1.18,md,"11km N of Cloverdale, CA",earthquake,9.0,reviewed,nc,nc
2020-08-11T12:12:50.483Z,40.0345,-119.6293,11.0,0.9,ml,"9 km NNW of Sutcliffe, Nevada",earthquake,7.0,reviewed,nn,nn
2020-08-11T12:10:08.470Z,33.4816667,-116.788,7.68,0.49,ml,"8km ENE of Aguanga, CA",earthquake,15.0,automatic,ci,ci
2020-08-11T12:06:35.210Z,33.4975,-116.7851667,6.21,0.33,ml,"10km NE of Aguanga, CA",earthquake,7.0,automatic,ci,ci
2020-08-11T11:58:10.980Z,33.5046667,-116.6956667,11.1,0.53,ml,"6km SSW of Anza, CA",earthquake,13.0,reviewed,ci,ci
2020-08-11T11:55:45.530Z,33.3355,-116.2315,11.59,0.53,ml,"16km ENE of Borrego Springs, CA",earthquake,3.0,reviewed,ci,ci
2020-08-11T11:55:41.480Z,33.14,-115.6401667,7.23,1.12,ml,"12km N of Westmorland, CA",earthquake,7.0,reviewed,ci,ci
2020-08-11T11:54:53.250Z,37.5383333,-121.9176667,5.62,1.91,md,"6km E of Fremont, CA",earthquake,61.0,reviewed,nc,nc
2020-08-11T11:53:23.150Z,19.45616667,-155.604,-2.06,1.33,md,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,16.0,reviewed,hv,hv
2020-08-11T11:52:59.430Z,19.4005,-155.2756667,1.14,0.49,md,"6 km SW of Volcano, Hawaii",earthquake,4.0,reviewed,hv,hv
2020-08-11T11:42:55.850Z,36.878,-121.3995,9.35,1.99,md,"3km N of Hollister, CA",earthquake,56.0,reviewed,nc,nc
2020-08-11T11:41:32.050Z,40.1437,-121.0437,0.4,0.7,ml,"3 km SE of Canyondam, California",earthquake,2.0,reviewed,nn,nn
2020-08-11T11:20:44.988Z,38.1273,-118.0292,6.7,1.1,ml,"30 km SSE of Mina, Nevada",earthquake,9.0,reviewed,nn,nn
2020-08-11T11:20:30.600Z,33.2291667,-115.7051667,2.94,2.73,ml,"14km S of Bombay Beach, CA",earthquake,4.0,reviewed,ci,ci
2020-08-11T11:19:57.690Z,33.2271667,-115.7018333,3.16,3.55,mw,"14km SSE of Bombay Beach, CA",earthquake,4.0,reviewed,ci,ci
2020-08-11T11:04:45.320Z,38.8378334,-122.8249969,1.94,0.57,md,"9km NW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-11T10:55:24.820Z,46.7345,-111.8815,3.45,2.08,ml,"6 km NE of Helena Valley Northeast, Montana",earthquake,9.0,reviewed,mb,mb
2020-08-11T10:53:43.143Z,-28.1866,-176.7028,50.08,5.1,mww,Kermadec Islands region,earthquake,10.0,reviewed,us,us
2020-08-11T10:53:33.800Z,33.469,-116.7996667,4.92,1.58,ml,"7km ENE of Aguanga, CA",earthquake,26.0,reviewed,ci,ci
2020-08-11T10:50:17.650Z,36.4788333,-81.1065,2.74,2.22,md,"3 km SSE of Sparta, North Carolina",earthquake,8.0,reviewed,se,se
2020-08-11T10:41:58.570Z,33.2553333,-115.672,1.69,1.4,ml,"12km SSE of Bombay Beach, CA",earthquake,27.0,automatic,ci,ci
2020-08-11T10:35:51.370Z,35.9056667,-117.6878333,8.32,1.44,ml,"20km E of Little Lake, CA",earthquake,20.0,automatic,ci,ci
2020-08-11T10:33:11.070Z,35.9103333,-117.6916667,8.55,0.95,ml,"20km E of Little Lake, CA",earthquake,10.0,reviewed,ci,ci
2020-08-11T10:32:12.970Z,33.5543333,-116.954,11.53,0.95,ml,"15km NNW of Aguanga, CA",earthquake,9.0,reviewed,ci,ci
2020-08-11T10:30:40.720Z,32.4148333,-115.2541667,5.9,2.38,ml,"9km NW of Delta, B.C., MX",earthquake,61.0,reviewed,ci,ci
2020-08-11T10:27:38.904Z,38.1665,-117.9795,2.2,1.8,ml,"27 km SSE of Mina, Nevada",earthquake,10.0,reviewed,nn,nn
2020-08-11T10:25:10.150Z,35.7758333,-90.2698333,24.1,1.74,md,"5 km ENE of Caraway, Arkansas",earthquake,7.0,reviewed,nm,nm
2020-08-11T10:22:51.930Z,37.649,-118.9513333,1.88,0.04,md,"3km ENE of Mammoth Lakes, CA",earthquake,12.0,reviewed,nc,nc
2020-08-11T10:12:52.490Z,33.5838333,-116.802,7.1,0.69,ml,"12km WNW of Anza, CA",earthquake,20.0,automatic,ci,ci
2020-08-11T10:05:41.060Z,35.0995,-97.71583333,7.37,1.23,ml,"6 km SW of Blanchard, Oklahoma",earthquake,18.0,reviewed,ok,ok
2020-08-11T10:04:25.390Z,58.37816667,-154.7953333,3.06,0.65,ml,"92 km NNW of Karluk, Alaska",earthquake,8.0,reviewed,av,av
2020-08-11T10:03:58.780Z,36.29866667,-97.21,7.47,0.67,ml,"7 km E of Perry, Oklahoma",earthquake,12.0,reviewed,ok,ok
2020-08-11T10:02:24.990Z,19.4115,-155.6171667,-1.52,2.38,ml,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,26.0,reviewed,hv,hv
2020-08-11T10:02:20.820Z,35.7445,-117.5283333,0.89,0.64,ml,"12km WSW of Searles Valley, CA",earthquake,7.0,automatic,ci,ci
2020-08-11T09:59:25.820Z,33.2461667,-115.667,3.27,1.42,ml,"13km SSE of Bombay Beach, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T09:55:38.220Z,58.423,-154.7783333,5.74,-0.68,ml,"97 km NNW of Karluk, Alaska",earthquake,4.0,reviewed,av,av
2020-08-11T09:33:06.230Z,36.48283333,-98.729,8.48,1.3,ml,"17 km SE of Waynoka, Oklahoma",earthquake,12.0,reviewed,ok,ok
2020-08-11T09:20:31.510Z,19.22116661,-155.4693298,31.60000038,1.79999995,md,"2 km NNE of Pāhala, Hawaii",earthquake,5.0,automatic,hv,hv
2020-08-11T09:19:08.089Z,36.367,-97.36783333,6.81,0.74,ml,"11 km NW of Perry, Oklahoma",earthquake,11.0,reviewed,ok,ok
2020-08-11T09:09:33.150Z,36.0293333,-83.7018333,18.95,2.02,md,"5 km SE of Mascot, Tennessee",earthquake,6.0,reviewed,se,se
2020-08-11T09:03:47.180Z,48.57733333,-123.0941667,11.95,0.27,md,"7 km NW of Friday Harbor, Washington",earthquake,4.0,reviewed,uw,uw
2020-08-11T09:02:14.650Z,32.7665,-115.6188333,7.6,1.39,ml,"6km WSW of El Centro, CA",earthquake,19.0,automatic,ci,ci
2020-08-11T09:02:11.320Z,38.8203333,-122.7668333,1.43,0.43,md,"4km W of Cobb, CA",earthquake,2.0,reviewed,nc,nc
2020-08-11T09:02:05.810Z,17.8888,-66.6043,12.0,2.57,md,"13 km S of Ponce, Puerto Rico",earthquake,12.0,reviewed,pr,pr
2020-08-11T09:01:15.680Z,38.7509,-119.3824,2.2,0.6,ml,"4 km SW of Smith Valley, Nevada",earthquake,1.0,reviewed,nn,nn
2020-08-11T08:53:54.012Z,38.1005,-118.2191,5.4,1.3,ml,"33 km SSW of Mina, Nevada",earthquake,9.0,reviewed,nn,nn
2020-08-11T08:47:20.535Z,38.2949,-118.3146,9.6,1.9,ml,"20 km WSW of Mina, Nevada",earthquake,16.0,reviewed,nn,nn
2020-08-11T08:41:55.010Z,35.8708333,-117.6771667,6.29,0.44,ml,"22km ESE of Little Lake, CA",earthquake,4.0,automatic,ci,ci
2020-08-11T08:38:49.520Z,19.1566658,-155.4915009,34.61000061,2.00999999,md,"5 km SSW of Pāhala, Hawaii",earthquake,10.0,automatic,hv,hv
2020-08-11T08:30:14.540Z,17.9323,-66.7743,17.0,2.23,md,"8 km SE of Indios, Puerto Rico",earthquake,13.0,reviewed,pr,pr
2020-08-11T08:23:57.640Z,35.3331667,-118.079,0.62,1.02,ml,"25km NNW of California City, CA",earthquake,15.0,reviewed,ci,ci
2020-08-11T08:12:45.590Z,33.1346667,-115.6368333,5.43,1.63,ml,"11km N of Westmorland, CA",earthquake,20.0,reviewed,ci,ci
2020-08-11T08:06:40.670Z,38.8089981,-122.7733307,1.33,0.89,md,"4km NNW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-11T07:59:51.590Z,33.6018333,-116.8006667,6.36,0.35,ml,"13km WNW of Anza, CA",earthquake,5.0,reviewed,ci,ci
2020-08-11T07:56:11.384Z,2.5148,126.8777,48.37,4.5,mb,"153 km NW of Tobelo, Indonesia",earthquake,39.0,reviewed,us,us
2020-08-11T07:55:46.070Z,33.5896667,-116.8111667,5.74,1.34,ml,"13km WNW of Anza, CA",earthquake,25.0,reviewed,ci,ci
2020-08-11T07:43:30.030Z,33.1328333,-115.6408333,5.67,1.45,ml,"11km N of Westmorland, CA",earthquake,25.0,automatic,ci,ci
2020-08-11T07:43:03.410Z,33.1398333,-115.6203333,9.2,1.24,ml,"10km W of Calipatria, CA",earthquake,18.0,automatic,ci,ci
2020-08-11T07:26:41.530Z,11.9395,124.2146,10.0,4.8,mb,"18 km ENE of Limbuhan, Philippines",earthquake,101.0,reviewed,us,us
2020-08-11T07:20:12.580Z,42.3754,142.8054,92.32,4.3,mb,"36 km E of Shizunai-furukawachō, Japan",earthquake,41.0,reviewed,us,us
2020-08-11T07:15:55.038Z,54.7083,-160.5658,23.31,3.3,ml,"70 km S of Sand Point, Alaska",earthquake,12.0,reviewed,us,us
2020-08-11T07:11:16.805Z,38.098,-118.1658,3.1,1.8,ml,"32 km S of Mina, Nevada",earthquake,16.0,reviewed,nn,nn
2020-08-11T07:09:01.000Z,17.8888,-66.8548,12.0,2.57,md,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,19.0,reviewed,pr,pr
2020-08-11T07:02:45.360Z,33.1486667,-115.6316667,5.91,1.73,ml,"11km WNW of Calipatria, CA",earthquake,28.0,automatic,ci,ci
2020-08-11T06:57:54.840Z,39.6084,-119.3376,0.0,0.0,ml,"5 km WSW of Wadsworth, Nevada",earthquake,2.0,reviewed,nn,nn
2020-08-11T06:55:10.840Z,38.7998352,-122.7344971,1.88,1.14,md,"3km SSW of Cobb, CA",earthquake,3.0,automatic,nc,nc
2020-08-11T06:49:05.560Z,58.412,-154.7845,5.51,-0.11,ml,"95 km NNW of Karluk, Alaska",earthquake,7.0,reviewed,av,av
2020-08-11T06:40:19.980Z,38.8265,-122.7905,1.67,0.08,md,"6km W of Cobb, CA",earthquake,2.0,reviewed,nc,nc
2020-08-11T06:34:21.890Z,33.2423333,-115.6891667,2.98,2.26,ml,"13km SSE of Bombay Beach, CA",earthquake,23.0,reviewed,ci,ci
2020-08-11T06:31:48.369Z,28.6581,51.9797,10.0,4.5,mb,"61 km WSW of Fīrūzābād, Iran",earthquake,118.0,reviewed,us,us
2020-08-11T06:29:17.320Z,40.2716667,-122.109,-0.23,1.47,md,"15km NE of Red Bluff, CA",earthquake,21.0,reviewed,nc,nc
2020-08-11T06:17:24.210Z,33.1461667,-115.6373333,5.64,1.44,ml,"12km WNW of Calipatria, CA",earthquake,30.0,automatic,ci,ci
2020-08-11T06:10:48.560Z,33.0626667,-116.5815,9.83,0.78,ml,"3km SE of Julian, CA",earthquake,14.0,automatic,ci,ci
2020-08-11T06:09:38.690Z,58.3528,-133.4277,10.0,3.1,ml,"58 km E of Juneau, Alaska",earthquake,50.0,reviewed,us,us
